Host,Service/Product,Version,Port,CPE,CVE ID,Severity,Description,CVSS v2,CVSS v3,CVSS v4
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2022-42264,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in the kernel mode layer, where an unprivileged regular user can cause the use of an out-of-range pointer offset, which may lead to data tampering, data loss, information disclosure, or denial of service.",,7.1,
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2023-0184,HIGH,"NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability in the kernel mode layer handler which may lead to denial of service, escalation of privileges, information disclosure, and data tampering.",,8.8,
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2023-25515,HIGH,"


NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability where unexpected untrusted data is parsed, which may lead to code execution, denial of service, escalation of privileges, data tampering, or information disclosure.

 

",,7.8,
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2024-0089,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability where the information from a previous client or another process could be disclosed. A successful exploit of this vulnerability might lead to code execution, information disclosure, or data tampering.",,7.8,
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2024-0090,HIGH,"NVIDIA GPU driver for Windows and Linux contains a vulnerability where a user can cause an out-of-bounds write. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA Graphics Driver 576.83,576.83,,cpe:2.3:a:nvidia:nvidia_graphics:576.83:*:*:*:*:*:*:*,CVE-2024-0091,HIGH,"NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability where a user can cause an untrusted pointer dereference by executing a driver API. A successful exploit of this vulnerability might lead to denial of service, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2020-5962,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the NVIDIA Control Panel component, in which an attacker with local system access can corrupt a system file, which may lead to denial of service or escalation of privileges.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2020-5963,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the Inter Process Communication APIs, in which improper access control may lead to code execution, denial of service, or information disclosure.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2020-5964,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the service host component, in which the application resources integrity check may be missed. Such an attack may lead to code execution, denial of service or information disclosure.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31606,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer (nvlddmkm.sys) handler for DxgkDdiEscape, where a failure to properly validate data might allow an attacker with basic user capabilities to cause an out-of-bounds access in kernel mode, which could lead to denial of service, information disclosure, escalation of privileges, or data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31607,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in the kernel mode layer (nvidia.ko), where a local user with basic capabilities can cause improper input validation, which may lead to denial of service, escalation of privileges, data tampering, and limited information disclosure.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31608,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in an optional D-Bus configuration file, where a local user with basic capabilities can impact protected D-Bus endpoints, which may lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31610,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer (nvlddmkm.sys), where a local user with basic capabilities can cause an out-of-bounds write, which may lead to code execution, denial of service, escalation of privileges, information disclosure, or data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31612,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer (nvlddmkm.sys) handler for DxgkDdiEscape, where a local user with basic capabilities can cause an out-of-bounds read, which may lead to a system crash or a leak of internal kernel information.",,7.1,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31613,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer, where any local user can cause a null-pointer dereference, which may lead to a kernel panic.",,7.1,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-31617,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer (nvlddmkm.sys), where a local user with basic capabilities can cause an out-of-bounds read, which may lead to code execution, denial of service, escalation of privileges, information disclosure, or data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-34670,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in the kernel mode layer handler, where an unprivileged regular user can cause truncation errors when casting a primitive to a primitive of smaller size causes data to be lost in the conversion, which may lead to denial of service or information disclosure.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-34671,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the user-mode layer, where an unprivileged user can cause an out-of-bounds write, which may lead to code execution, information disclosure, and denial of service.",,8.5,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-42260,HIGH,"NVIDIA vGPU Display Driver for Linux guest contains a vulnerability in a D-Bus configuration file, where an unauthorized user in the guest VM can impact protected D-Bus endpoints, which may lead to code execution, denial of service, escalation of privileges, information disclosure, or data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-42261,HIGH,"NVIDIA vGPU software contains a vulnerability in the Virtual GPU Manager (vGPU plugin), where an input index is not validated, which may lead to buffer overrun, which in turn may cause data tampering, information disclosure, or denial of service.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-42262,HIGH,"NVIDIA vGPU software contains a vulnerability in the Virtual GPU Manager (vGPU plugin), where an input index is not validated, which may lead to buffer overrun, which in turn may cause data tampering, information disclosure, or denial of service.",,7.1,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-42263,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in the kernel mode layer handler, where an Integer overflow may lead to denial of service or information disclosure.",,7.1,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2022-42264,HIGH,"NVIDIA GPU Display Driver for Linux contains a vulnerability in the kernel mode layer, where an unprivileged regular user can cause the use of an out-of-range pointer offset, which may lead to data tampering, data loss, information disclosure, or denial of service.",,7.1,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2023-0184,HIGH,"NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability in the kernel mode layer handler which may lead to denial of service, escalation of privileges, information disclosure, and data tampering.",,8.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2023-25515,HIGH,"


NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability where unexpected untrusted data is parsed, which may lead to code execution, denial of service, escalation of privileges, data tampering, or information disclosure.

 

",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2024-0089,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability where the information from a previous client or another process could be disclosed. A successful exploit of this vulnerability might lead to code execution, information disclosure, or data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2024-0090,HIGH,"NVIDIA GPU driver for Windows and Linux contains a vulnerability where a user can cause an out-of-bounds write. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2024-0091,HIGH,"NVIDIA GPU Display Driver for Windows and Linux contains a vulnerability where a user can cause an untrusted pointer dereference by executing a driver API. A successful exploit of this vulnerability might lead to denial of service, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA GeForce Experience 3.22.0.32,3.22.0.32,,cpe:2.3:a:nvidia:nvidia_geforce:3.22.0.32:*:*:*:*:*:*:*,CVE-2024-0107,HIGH,"NVIDIA GPU Display Driver for Windows contains a vulnerability in the user mode layer, where an unprivileged regular user can cause an out-of-bounds read. A successful exploit of this vulnerability might lead to code execution, denial of service, escalation of privileges, information disclosure, and data tampering.",,7.8,
192.168.100.35,NVIDIA SHIELD Streaming,7.1.29754594,,cpe:2.3:a:nvidia:nvidia_shield:7.1.29754594:*:*:*:*:*:*:*,CVE-2020-5962,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the NVIDIA Control Panel component, in which an attacker with local system access can corrupt a system file, which may lead to denial of service or escalation of privileges.",,7.8,
192.168.100.35,NVIDIA SHIELD Streaming,7.1.29754594,,cpe:2.3:a:nvidia:nvidia_shield:7.1.29754594:*:*:*:*:*:*:*,CVE-2020-5963,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the Inter Process Communication APIs, in which improper access control may lead to code execution, denial of service, or information disclosure.",,7.8,
192.168.100.35,NVIDIA SHIELD Streaming,7.1.29754594,,cpe:2.3:a:nvidia:nvidia_shield:7.1.29754594:*:*:*:*:*:*:*,CVE-2020-5964,HIGH,"NVIDIA Windows GPU Display Driver, all versions, contains a vulnerability in the service host component, in which the application resources integrity check may be missed. Such an attack may lead to code execution, denial of service or information disclosure.",,7.8,
